datasource_id,resource_id,resource_name,resource_type,resource_size,resource_owner_id,last_modified_time,creation_time,exposure_type,web_content_link,web_view_link,icon_link,thumthumbnail_link,description,last_modifying_user_email,parent_id
0f3838b0-be97-46be-b3b5-82266578582e,17fpXIN7XKY_CDYHyPQ4XH9v2u3EYSm3W,Adyatest.com.docx,document,9667,deepak@adyatest.com,2018-01-18 08:36:46,2018-01-18 08:36:46,INT,https://drive.google.com/a/adyatest.com/uc?id=17fpXIN7XKY_CDYHyPQ4XH9v2u3EYSm3W&export=download,https://drive.google.com/a/adyatest.com/file/d/17fpXIN7XKY_CDYHyPQ4XH9v2u3EYSm3W/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://lh3.googleusercontent.com/tUwEiAmnfR0PrjQOf79ksPR8qpHuvEbqj9vQZPZbcIMIXZUiTDNZnOUftaiNAngli2xZg_3uNMA=s220,,deepak@adyatest.com,1Ux6jHXQoOxF6PhMHR4z76SnsCAmUZ-n1
0f3838b0-be97-46be-b3b5-82266578582e,17ZIeFV97nRaLDRW6DOBHBWz79na3zaat,Sales_3_1,folder,0,sales_user_2@adyatest.com,2018-01-18 08:48:29,2018-01-18 08:48:29,DOMAIN,,https://drive.google.com/drive/folders/17ZIeFV97nRaLDRW6DOBHBWz79na3zaat,https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.folder+shared,,,sales_user_2@adyatest.com,1o1xzw13fl_BG-LXRhepGuOobMPKXaDck
0f3838b0-be97-46be-b3b5-82266578582e,18Jf5nOv18YtcUrmHYwV3XesOOHgATy6i,Adya Test Setup Text File.txt,plain,2727,deepak@adyatest.com,2018-01-18 08:34:26,2018-01-18 08:34:26,INT,https://drive.google.com/a/adyatest.com/uc?id=18Jf5nOv18YtcUrmHYwV3XesOOHgATy6i&export=download,https://drive.google.com/a/adyatest.com/file/d/18Jf5nOv18YtcUrmHYwV3XesOOHgATy6i/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/text/plain,https://lh3.googleusercontent.com/5PTnB1k39ZumzQjr6x-KLN8Qluz3prnbGzGYJ6SpDPxRFNKBXlUxbRe39dcL1UrnPf4XsoD_Wik=s220,,deepak@adyatest.com,1WpcAp8WLjF2P_PBNrmrALzYZaKG3fWVJ
0f3838b0-be97-46be-b3b5-82266578582e,18Pxf95QkF1Dq_TdWH4ehRclZZ7MBfzFx,Adya Overview.pdf,pdf,3285308,mktg_user_2@adyatest.com,2018-01-18 08:55:03,2018-01-18 08:55:03,PUBLIC,https://drive.google.com/a/adyatest.com/uc?id=18Pxf95QkF1Dq_TdWH4ehRclZZ7MBfzFx&export=download,https://drive.google.com/a/adyatest.com/file/d/18Pxf95QkF1Dq_TdWH4ehRclZZ7MBfzFx/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/application/pdf,https://lh3.googleusercontent.com/sRc9hsn0p6aN1vQMup4OZ5LJOCgJz0FJ4ItdMyiAjs9s08PHLuY9US6jF6hOFTCKKoWftIU99KU=s220,,mktg_user_2@adyatest.com,1DwQwtFf9NMHm69N8mIC7_BWnpLMe-zbZ
0f3838b0-be97-46be-b3b5-82266578582e,19uyJ_PyRBsP3PbdMB5mA-Z8dMZAe2Z8I,Beach.jpg,jpeg,9256161,deepak@adyatest.com,2018-01-18 08:38:02,2018-01-18 08:38:02,PUBLIC,https://drive.google.com/a/adyatest.com/uc?id=19uyJ_PyRBsP3PbdMB5mA-Z8dMZAe2Z8I&export=download,https://drive.google.com/a/adyatest.com/file/d/19uyJ_PyRBsP3PbdMB5mA-Z8dMZAe2Z8I/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/image/jpeg,https://lh3.googleusercontent.com/qwmcMEFA6FT7rLGBnTIKzO1zgDpmoDKdGwQ8wOVrtLtTsBxFVo056b5oYBHKiASXiUzKJAB69O8=s220,,deepak@adyatest.com,1xnRZjOEfx2pD7BQNxwHP9jF5FqmBtwFt
0f3838b0-be97-46be-b3b5-82266578582e,19VVjBnduKabKRQSVcDEVfx7e91rj7hm8,Adya Overview.pdf,pdf,3285308,engg_user_1@adyatest.com,2018-01-18 08:20:34,2018-01-18 08:20:34,INT,https://drive.google.com/a/adyatest.com/uc?id=19VVjBnduKabKRQSVcDEVfx7e91rj7hm8&export=download,https://drive.google.com/a/adyatest.com/file/d/19VVjBnduKabKRQSVcDEVfx7e91rj7hm8/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/application/pdf,https://lh3.googleusercontent.com/ZRXRgeHA0Q4TmLChaBb3H8MReIQC2Q4smRqpA0Wx89e4FzoXVE2ArDwT4ySa2InlXpxYnnOtxqs=s220,,engg_user_1@adyatest.com,1DS24A_OYJxNE1RXFmIICwUp01pOM0mvv
0f3838b0-be97-46be-b3b5-82266578582e,19z5YJeonZBJLV2Zr4ukYadS87Dts9a0Z,Adya Demo .mp4,mp4,35871010,deepak@adyatest.com,2018-01-18 08:35:54,2018-01-18 08:35:54,INT,https://drive.google.com/a/adyatest.com/uc?id=19z5YJeonZBJLV2Zr4ukYadS87Dts9a0Z&export=download,https://drive.google.com/a/adyatest.com/file/d/19z5YJeonZBJLV2Zr4ukYadS87Dts9a0Z/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/video/mp4,https://lh3.googleusercontent.com/ih8uPzFmJgBeAm4I4mgmiW2LQc5uvGwskWJZYAODw9iY-v2x291_TPABaiD5pWyk0-1iOXeWVqc=s220,,deepak@adyatest.com,1o6np79LIyyGLuV5_IE1HB4AcrwYLU--9
0f3838b0-be97-46be-b3b5-82266578582e,1A5S3S8sDpx2iKA1QaDb5Lne8WDAfObM1,Adya Test Setup Text File.txt,plain,2727,deepak@adyatest.com,2018-01-18 08:34:50,2018-01-18 08:34:50,EXT,https://drive.google.com/a/adyatest.com/uc?id=1A5S3S8sDpx2iKA1QaDb5Lne8WDAfObM1&export=download,https://drive.google.com/a/adyatest.com/file/d/1A5S3S8sDpx2iKA1QaDb5Lne8WDAfObM1/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/text/plain,https://lh3.googleusercontent.com/CLC9_8aIHBVExNgxGl2h75c8NsTX2CCt9Y4dPmA0I51R8OlU_F-apbQAh6WKS-cA8ulsxHBpy4k=s220,,deepak@adyatest.com,1F-0r6ELp-3qXswgXzwRFMpLDF22HIDOD
0f3838b0-be97-46be-b3b5-82266578582e,1AdDkCZLAzey8958eDYorGEM_OEgD7nhX,Adya Overview.pdf,pdf,3285308,deepak@adyatest.com,2018-01-18 08:34:32,2018-01-18 08:34:32,INT,https://drive.google.com/a/adyatest.com/uc?id=1AdDkCZLAzey8958eDYorGEM_OEgD7nhX&export=download,https://drive.google.com/a/adyatest.com/file/d/1AdDkCZLAzey8958eDYorGEM_OEgD7nhX/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/application/pdf,https://lh3.googleusercontent.com/rL0QghlFP4MTPG74phuvqBGysPlnuCMw0ARxpgmWHIY4AZfwJZWbI7vTMgaPljpOsQiXXHKeVY4=s220,,deepak@adyatest.com,1WpcAp8WLjF2P_PBNrmrALzYZaKG3fWVJ
0f3838b0-be97-46be-b3b5-82266578582e,1AFivNq_JKckXOSXZ2E9dXyeuLjxYJaKv,Adya Overview.pdf,pdf,3285308,deepak@adyatest.com,2018-01-18 08:34:16,2018-01-18 08:34:16,INT,https://drive.google.com/a/adyatest.com/uc?id=1AFivNq_JKckXOSXZ2E9dXyeuLjxYJaKv&export=download,https://drive.google.com/a/adyatest.com/file/d/1AFivNq_JKckXOSXZ2E9dXyeuLjxYJaKv/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/application/pdf,https://lh3.googleusercontent.com/GRxprjZdpcv5B7QuIyGbeC0i-mbsRpJEETQ1pnpncS53kK-9iCgfQawJ2XswzavmwetdZHpgK2M=s220,,deepak@adyatest.com,1dyEMaKC710VJ846_lWJhZesURkp0Zqil
0f3838b0-be97-46be-b3b5-82266578582e,1AjDRms5tO_497rmXRd5RPnsFrQjp8PqD,Beach.jpg,jpeg,9256161,mktg_user_2@adyatest.com,2018-01-18 08:53:25,2018-01-18 08:53:25,INT,https://drive.google.com/a/adyatest.com/uc?id=1AjDRms5tO_497rmXRd5RPnsFrQjp8PqD&export=download,https://drive.google.com/a/adyatest.com/file/d/1AjDRms5tO_497rmXRd5RPnsFrQjp8PqD/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/image/jpeg,https://lh3.googleusercontent.com/kmVQhrzShFFhOfbgKuHDsbioJCbpZ3ZQMVq1EnjSl-MlapJ7qaN3F3dy7NTRkXiSGiQpr3mzVSQ=s220,,mktg_user_2@adyatest.com,1vRmizmOyz8yDIAnxqX-2f90twAKOR00Y
0f3838b0-be97-46be-b3b5-82266578582e,1AlrL7I8ncX7-PJiWp2iAj8nx3s39dInL,Marketing,folder,0,deepak@adyatest.com,2018-01-18 08:00:49,2018-01-18 06:59:46,INT,,https://drive.google.com/drive/folders/1AlrL7I8ncX7-PJiWp2iAj8nx3s39dInL,https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.folder+shared,,,deepak@adyatest.com,0AM3elL9xsDrSUk9PVA
0f3838b0-be97-46be-b3b5-82266578582e,1aRRRXzJ3DL1QoAy1uB2LfqUMjScLa8rN,Adyatest.com.docx,document,9667,sales_user_2@adyatest.com,2018-01-18 08:48:48,2018-01-18 08:48:48,DOMAIN,https://drive.google.com/a/adyatest.com/uc?id=1aRRRXzJ3DL1QoAy1uB2LfqUMjScLa8rN&export=download,https://drive.google.com/a/adyatest.com/file/d/1aRRRXzJ3DL1QoAy1uB2LfqUMjScLa8rN/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://lh3.googleusercontent.com/3RAol42-D5enwq74Va3mzuTbJWDEHpD1rfrMB19o51mS-Y5DXXJHzXFc-gl2ANsy880hckZIACI=s220,,sales_user_2@adyatest.com,17ZIeFV97nRaLDRW6DOBHBWz79na3zaat
0f3838b0-be97-46be-b3b5-82266578582e,1asuDPx62wi1Tp2fFtGcT0CLKFrFbLuKf,Adya Demo .mp4,mp4,35871010,deepak@adyatest.com,2018-01-18 08:36:21,2018-01-18 08:36:21,INT,https://drive.google.com/a/adyatest.com/uc?id=1asuDPx62wi1Tp2fFtGcT0CLKFrFbLuKf&export=download,https://drive.google.com/a/adyatest.com/file/d/1asuDPx62wi1Tp2fFtGcT0CLKFrFbLuKf/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/video/mp4,https://lh3.googleusercontent.com/YJObVhz5ud5CS47iuq0N8USHUGaacNMYkXfh-vY9bdU0RQG1lzQWk2-zgBINgKUF0_lKcdPF_VY=s220,,deepak@adyatest.com,1XiCHAcCyvCIdvGtDMH4DrN4upUNp93tu
0f3838b0-be97-46be-b3b5-82266578582e,1a__3IsFc052W7gsmwdZGZJWKAzlaSMAc,Beach.jpg,jpeg,9256161,deepak@adyatest.com,2018-01-18 08:36:27,2018-01-18 08:36:27,INT,https://drive.google.com/a/adyatest.com/uc?id=1a__3IsFc052W7gsmwdZGZJWKAzlaSMAc&export=download,https://drive.google.com/a/adyatest.com/file/d/1a__3IsFc052W7gsmwdZGZJWKAzlaSMAc/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/image/jpeg,https://lh3.googleusercontent.com/tiDvo_Kg6GyVA4sREwJauQXj5FVEbDhMQnQWuT9P_x41l8pV03ovPWZ5nqxtgpyeWoTlgerhqwc=s220,,deepak@adyatest.com,1XiCHAcCyvCIdvGtDMH4DrN4upUNp93tu
0f3838b0-be97-46be-b3b5-82266578582e,1B0tzEZKWe4SXNY4AXC2J6FG2g5IIea-q,Adyatest.com.docx,document,9667,sales_user_2@adyatest.com,2018-01-18 08:48:59,2018-01-18 08:48:59,DOMAIN,https://drive.google.com/a/adyatest.com/uc?id=1B0tzEZKWe4SXNY4AXC2J6FG2g5IIea-q&export=download,https://drive.google.com/a/adyatest.com/file/d/1B0tzEZKWe4SXNY4AXC2J6FG2g5IIea-q/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://lh3.googleusercontent.com/n27c3tVYEgGPlCJ8LHq6XGoJQNrX7FnZuNWX7TRuUbWwZefXKP4i0B2XVWSQGcntZqNWiAxYUDs=s220,,sales_user_2@adyatest.com,1u-4QNQYj3dtQM0RCxnF7BGp3F7v3iAxC
0f3838b0-be97-46be-b3b5-82266578582e,1b9FzFRSJvneueHKh4S-A3ZhsJw5lioNA,Adya Test Setup Text File.txt,plain,2727,deepak@adyatest.com,2018-01-18 08:35:20,2018-01-18 08:35:20,INT,https://drive.google.com/a/adyatest.com/uc?id=1b9FzFRSJvneueHKh4S-A3ZhsJw5lioNA&export=download,https://drive.google.com/a/adyatest.com/file/d/1b9FzFRSJvneueHKh4S-A3ZhsJw5lioNA/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/text/plain,https://lh3.googleusercontent.com/PUT2WID00Z8d8yhGeoqvH22uEugAK9Yla2Wv5WmBILKcSqI9Qt63RIoSWES91OjG9H_iBjaDVLs=s220,,deepak@adyatest.com,1KwnSlNM3iKKnq270ch7b8gjc1EOf7MG0
0f3838b0-be97-46be-b3b5-82266578582e,1bamfOfdriIxjdc9ufIe7s4aCtsbHHF04,Sales_1_2,folder,0,sales_user_1@adyatest.com,2018-01-18 08:44:53,2018-01-18 08:44:53,INT,,https://drive.google.com/drive/folders/1bamfOfdriIxjdc9ufIe7s4aCtsbHHF04,https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.folder+shared,,,sales_user_1@adyatest.com,1VKWWi5TjwPIVTTsdmgyojtFzWIlXGAqG
0f3838b0-be97-46be-b3b5-82266578582e,1BW5j0xhVmLj7i0_ZnEhiatC8xVhayqpT,Mktg_4_shared_with_world_link,folder,0,deepak@adyatest.com,2018-01-18 08:04:32,2018-01-18 08:04:09,PUBLIC,,https://drive.google.com/drive/folders/1BW5j0xhVmLj7i0_ZnEhiatC8xVhayqpT,https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.folder+shared,,,deepak@adyatest.com,1AlrL7I8ncX7-PJiWp2iAj8nx3s39dInL
0f3838b0-be97-46be-b3b5-82266578582e,1c2i_3B9OUwGT8kVyb_kr0DPWjk4z333Q,Beach.jpg,jpeg,9256161,sales_user_2@adyatest.com,2018-01-18 08:48:56,2018-01-18 08:48:56,DOMAIN,https://drive.google.com/a/adyatest.com/uc?id=1c2i_3B9OUwGT8kVyb_kr0DPWjk4z333Q&export=download,https://drive.google.com/a/adyatest.com/file/d/1c2i_3B9OUwGT8kVyb_kr0DPWjk4z333Q/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/image/jpeg,https://lh3.googleusercontent.com/kPkJ_z-DcuIsVWV_W7tIAtQWa5fgEKJp-eDKTSfC3ZRBsH8MAxNEp9PntTp4g-4xL5YmP0E_qCw=s220,,sales_user_2@adyatest.com,17ZIeFV97nRaLDRW6DOBHBWz79na3zaat
0f3838b0-be97-46be-b3b5-82266578582e,1c48QyUkPuiLFmwOcXoRMgB43W_9jlXK4,Adya Demo .mp4,mp4,35871010,mktg_user_2@adyatest.com,2018-01-18 08:54:41,2018-01-18 08:54:41,DOMAIN,https://drive.google.com/a/adyatest.com/uc?id=1c48QyUkPuiLFmwOcXoRMgB43W_9jlXK4&export=download,https://drive.google.com/a/adyatest.com/file/d/1c48QyUkPuiLFmwOcXoRMgB43W_9jlXK4/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/video/mp4,https://lh3.googleusercontent.com/WfvAtU9j8oR4_0K84uoP3YDuOrqU2JXmft6SkueU2B_UEpku-nMOeQyW23hHRUf--0LB5dHrEVE=s220,,mktg_user_2@adyatest.com,1s16Q_M8TsAWzENKAdk_6zgLI5Zv-y8ZP
0f3838b0-be97-46be-b3b5-82266578582e,1CEWLXCH9H3IBW9DrLYfPc-MfQWPmOY9g,Adyatest.com.docx,document,9667,deepak@adyatest.com,2018-01-18 08:35:21,2018-01-18 08:35:21,INT,https://drive.google.com/a/adyatest.com/uc?id=1CEWLXCH9H3IBW9DrLYfPc-MfQWPmOY9g&export=download,https://drive.google.com/a/adyatest.com/file/d/1CEWLXCH9H3IBW9DrLYfPc-MfQWPmOY9g/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://lh3.googleusercontent.com/XDxOuQ3pAoBENh58pTN5n1-KuO2hTgQv710euz4IpDaXobe0OomzBIOp-V5dzyrxENsoiy2p35E=s220,,deepak@adyatest.com,1KwnSlNM3iKKnq270ch7b8gjc1EOf7MG0
0f3838b0-be97-46be-b3b5-82266578582e,1CTS6fcujNxv9gbFfMU2f4Wdgqia-NOUf,Adya Overview.pdf,pdf,3285308,sales_user_2@adyatest.com,2018-01-18 08:48:01,2018-01-18 08:48:01,INT,https://drive.google.com/a/adyatest.com/uc?id=1CTS6fcujNxv9gbFfMU2f4Wdgqia-NOUf&export=download,https://drive.google.com/a/adyatest.com/file/d/1CTS6fcujNxv9gbFfMU2f4Wdgqia-NOUf/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/application/pdf,https://lh3.googleusercontent.com/UaBAHKXn4QyPXXlkCIHzNRUOj0KB5BLbVLa_kkQTdr7mgPIv1xZQMBWO4Ru1iXBb-53URrf1FWA=s220,,sales_user_2@adyatest.com,1uagcvooQNzHrvMObw2_v_YLJUvVh5Nw2
0f3838b0-be97-46be-b3b5-82266578582e,1D8B4B1zvwg-cMC6VrZ0jlWE3-o5gShKB,Adyatest.com.docx,document,9667,deepak@adyatest.com,2018-01-18 08:35:59,2018-01-18 08:35:59,INT,https://drive.google.com/a/adyatest.com/uc?id=1D8B4B1zvwg-cMC6VrZ0jlWE3-o5gShKB&export=download,https://drive.google.com/a/adyatest.com/file/d/1D8B4B1zvwg-cMC6VrZ0jlWE3-o5gShKB/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://lh3.googleusercontent.com/G1afAszLK52mfv1Yoejup-kxoD9K_2VOvnIW5nARfB5LwLZhipyIB4cOwIySM3rvfgBrJWwe_Sk=s220,,deepak@adyatest.com,1VKWWi5TjwPIVTTsdmgyojtFzWIlXGAqG
0f3838b0-be97-46be-b3b5-82266578582e,1Dekb2oQA2xzNCqw9UtOKTVt4dmN6ihoZ,Adya Test Setup Text File.txt,plain,2727,sales_user_2@adyatest.com,2018-01-18 08:48:57,2018-01-18 08:48:57,DOMAIN,https://drive.google.com/a/adyatest.com/uc?id=1Dekb2oQA2xzNCqw9UtOKTVt4dmN6ihoZ&export=download,https://drive.google.com/a/adyatest.com/file/d/1Dekb2oQA2xzNCqw9UtOKTVt4dmN6ihoZ/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/text/plain,https://lh3.googleusercontent.com/vZAekhHh6f8E35GubHBRS8PY3N-4Ezvs3-WGdyShkl2XH9cd6D56NgORC_HsVS1eoTIkrpo6264=s220,,sales_user_2@adyatest.com,1u-4QNQYj3dtQM0RCxnF7BGp3F7v3iAxC
0f3838b0-be97-46be-b3b5-82266578582e,1dGCGIswj2cRZQNkLIIJ3DhLfqhmBGQvj,Adyatest.com.docx,document,9667,mktg_user_2@adyatest.com,2018-01-18 08:55:30,2018-01-18 08:55:30,PUBLIC,https://drive.google.com/a/adyatest.com/uc?id=1dGCGIswj2cRZQNkLIIJ3DhLfqhmBGQvj&export=download,https://drive.google.com/a/adyatest.com/file/d/1dGCGIswj2cRZQNkLIIJ3DhLfqhmBGQvj/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://lh3.googleusercontent.com/oWiky-zzI4Mm0Hds1mkQjv6BqstIk-K5pPS_tU_AE2QHkqYmhk1L0GB8V4GSGAOUtTyejgbOQDc=s220,,mktg_user_2@adyatest.com,12DeoDIE106_vCk4OC5wSI7GTmOoUaSQM
0f3838b0-be97-46be-b3b5-82266578582e,1DIrmfNKe2SA8Nx1eKOw6vgAxVtcAlcRP,Adya Test Setup Text File.txt,plain,2727,deepak@adyatest.com,2018-01-18 08:37:21,2018-01-18 08:37:21,PUBLIC,https://drive.google.com/a/adyatest.com/uc?id=1DIrmfNKe2SA8Nx1eKOw6vgAxVtcAlcRP&export=download,https://drive.google.com/a/adyatest.com/file/d/1DIrmfNKe2SA8Nx1eKOw6vgAxVtcAlcRP/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/text/plain,https://lh3.googleusercontent.com/0VQMl2k97wWA5KPKT20r6vD_bsa-eYEwUBFNnP3zznCivgcXQzEFCUJ341XtVcQH9WERYeU3ngw=s220,,deepak@adyatest.com,1xnRZjOEfx2pD7BQNxwHP9jF5FqmBtwFt
0f3838b0-be97-46be-b3b5-82266578582e,1dRyeeUjdDB1mut4pSD-9ITuT6FcbvyTA,Adya Overview.pdf,pdf,3285308,sales_user_2@adyatest.com,2018-01-18 08:49:05,2018-01-18 08:49:05,DOMAIN,https://drive.google.com/a/adyatest.com/uc?id=1dRyeeUjdDB1mut4pSD-9ITuT6FcbvyTA&export=download,https://drive.google.com/a/adyatest.com/file/d/1dRyeeUjdDB1mut4pSD-9ITuT6FcbvyTA/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/application/pdf,https://lh3.googleusercontent.com/8xl0PGADNb4NPm3IWc3Qn462XMQ3jgt9JPAKqO3nw0cLTaEoAF7lYfV6POwxvLUmOp7Jp0WhMKQ=s220,,sales_user_2@adyatest.com,1u-4QNQYj3dtQM0RCxnF7BGp3F7v3iAxC
0f3838b0-be97-46be-b3b5-82266578582e,1DS24A_OYJxNE1RXFmIICwUp01pOM0mvv,Engg_1_1,folder,0,engg_user_1@adyatest.com,2018-01-18 08:13:51,2018-01-18 08:13:51,INT,,https://drive.google.com/drive/folders/1DS24A_OYJxNE1RXFmIICwUp01pOM0mvv,https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.folder+shared,,,engg_user_1@adyatest.com,1WpcAp8WLjF2P_PBNrmrALzYZaKG3fWVJ
0f3838b0-be97-46be-b3b5-82266578582e,1Dt0LrMLNAfq44kRX_WxaGeDifjhzh-pt,Adya Test Setup Text File.txt,plain,2727,deepak@adyatest.com,2018-01-18 08:36:10,2018-01-18 08:36:10,INT,https://drive.google.com/a/adyatest.com/uc?id=1Dt0LrMLNAfq44kRX_WxaGeDifjhzh-pt&export=download,https://drive.google.com/a/adyatest.com/file/d/1Dt0LrMLNAfq44kRX_WxaGeDifjhzh-pt/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/text/plain,https://lh3.googleusercontent.com/8JxgDIqS7rLp0kzgAG2RAVCeQc5gnER_ysyVxUNC8Vkf_dDAuoW9Ic3wCVMMZtP-UDmnBewKVGQ=s220,,deepak@adyatest.com,1XiCHAcCyvCIdvGtDMH4DrN4upUNp93tu
0f3838b0-be97-46be-b3b5-82266578582e,1DwQwtFf9NMHm69N8mIC7_BWnpLMe-zbZ,Mktg_4_1,folder,0,mktg_user_2@adyatest.com,2018-01-18 08:54:43,2018-01-18 08:54:43,PUBLIC,,https://drive.google.com/drive/folders/1DwQwtFf9NMHm69N8mIC7_BWnpLMe-zbZ,https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.folder+shared,,,mktg_user_2@adyatest.com,1BW5j0xhVmLj7i0_ZnEhiatC8xVhayqpT
0f3838b0-be97-46be-b3b5-82266578582e,1dyEMaKC710VJ846_lWJhZesURkp0Zqil,Engineering,folder,0,deepak@adyatest.com,2018-02-01 11:37:36,2018-01-18 06:59:57,INT,,https://drive.google.com/drive/folders/1dyEMaKC710VJ846_lWJhZesURkp0Zqil,https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.folder+shared,,,engg_user_1@adyatest.com,0AM3elL9xsDrSUk9PVA
0f3838b0-be97-46be-b3b5-82266578582e,1dyIMergDuX_ZWhBJzeycihdoypwgpnAv,Adya Test Setup Text File.txt,plain,2727,deepak@adyatest.com,2018-01-18 08:34:08,2018-01-18 08:34:08,INT,https://drive.google.com/a/adyatest.com/uc?id=1dyIMergDuX_ZWhBJzeycihdoypwgpnAv&export=download,https://drive.google.com/a/adyatest.com/file/d/1dyIMergDuX_ZWhBJzeycihdoypwgpnAv/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/text/plain,https://lh3.googleusercontent.com/Gf9u0jU0JhRLmqIu1z8-KZbyfM_xmC2ziSO1LgV9cdOT4dFeoVh00i2_R_0oiirRocbSGbBmzMU=s220,,deepak@adyatest.com,1dyEMaKC710VJ846_lWJhZesURkp0Zqil
0f3838b0-be97-46be-b3b5-82266578582e,1dz_Nee9N7fefVnJ90l13EG5Wy8D3_CH-,Adyatest.com.docx,document,9667,sales_user_2@adyatest.com,2018-01-18 08:47:56,2018-01-18 08:47:56,INT,https://drive.google.com/a/adyatest.com/uc?id=1dz_Nee9N7fefVnJ90l13EG5Wy8D3_CH-&export=download,https://drive.google.com/a/adyatest.com/file/d/1dz_Nee9N7fefVnJ90l13EG5Wy8D3_CH-/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://lh3.googleusercontent.com/0t36etTjeiKX5XUdx6wz9R8YtFTNspH3mBWn0fSgT1JNSyMtKqQUOdZ58AN42tJOfVoCVQy5L_g=s220,,sales_user_2@adyatest.com,1uagcvooQNzHrvMObw2_v_YLJUvVh5Nw2
0f3838b0-be97-46be-b3b5-82266578582e,1EDWcAAKy3MIdJoO7rPoiS4e8gBtpQb3A,Sales_1_1,folder,0,sales_user_1@adyatest.com,2018-01-18 08:44:46,2018-01-18 08:44:46,INT,,https://drive.google.com/drive/folders/1EDWcAAKy3MIdJoO7rPoiS4e8gBtpQb3A,https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.folder+shared,,,sales_user_1@adyatest.com,1VKWWi5TjwPIVTTsdmgyojtFzWIlXGAqG
0f3838b0-be97-46be-b3b5-82266578582e,1EsZ7agTEkTF7a6LM2Wq9KyPK9JJcd1a3,Adya Overview.pdf,pdf,3285308,deepak@adyatest.com,2018-01-18 08:33:45,2018-01-18 08:33:45,INT,https://drive.google.com/a/adyatest.com/uc?id=1EsZ7agTEkTF7a6LM2Wq9KyPK9JJcd1a3&export=download,https://drive.google.com/a/adyatest.com/file/d/1EsZ7agTEkTF7a6LM2Wq9KyPK9JJcd1a3/view?usp=drivesdk,https://drive-thirdparty.googleusercontent.com/16/type/application/pdf,https://lh3.googleusercontent.com/T4kqHltJtjV6-ZN-8PcRSL-ss1FISDgVSOWPJl5WNgRas0XlqJLoCNSarnrdTCN69BD6kyG-Odg=s220,,deepak@adyatest.com,1gcms2Nbl7fEN1Puo3qrPJg_9vjmzc-jF
0f3838b0-be97-46be-b3b5-82266578582e,1F-0r6ELp-3qXswgXzwRFMpLDF22HIDOD,Engg_2_shared_with_mktg_view,folder,0,deepak@adyatest.com,2018-03-12 04:53:58,2018-01-18 07:52:21,EXT,,https://drive.google.com/drive/folders/1F-0r6ELp-3qXswgXzwRFMpLDF22HIDOD,https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.folder+shared,,,deepak@adyatest.com,1dyEMaKC710VJ846_lWJhZesURkp0Zqil
